index	demonstration_count	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
29	0	300	71	-11.759151590281519	2	1	-5.09049051934572	0
29	0	274	68	-11.49461765947013	2	1	-5.09049051934572	0
29	0	268	71	-11.724415614687164	2	1	-5.09049051934572	0
29	0	261	65	-11.248675708113046	2	1	-5.09049051934572	0
29	0	273	69	-11.645162977021316	2	1	-5.09049051934572	0
29	0	276	70	-11.637980954400424	2	1	-5.09049051934572	0
29	0	273	63	-11.318050713374697	2	1	-5.09049051934572	0
29	0	277	67	-11.5741700139539	2	1	-5.09049051934572	0
29	0	272	68	-11.385284160745554	2	1	-5.09049051934572	0
29	0	267	63	-11.371333089368097	2	1	-5.09049051934572	0
30	0	271	64	-11.23355941772461	2	1	-3.5179896582824015	0
30	0	282	65	-11.506996790568033	2	1	-3.5179896582824015	0
30	0	291	77	-11.962483469645182	2	1	-3.5179896582824015	0
30	0	271	68	-11.402902921040853	2	1	-3.5179896582824015	0
30	0	261	70	-11.534568595886231	2	1	-3.5179896582824015	0
30	0	282	69	-11.625161107381185	2	1	-3.5179896582824015	0
30	0	280	70	-11.702063051859538	2	1	-3.5179896582824015	1
30	0	296	73	-11.699457613627116	2	1	-3.5179896582824015	0
30	0	261	70	-11.539112663269043	2	1	-3.5179896582824015	0
30	0	282	67	-11.548933347066244	2	1	-3.5179896582824015	0
30	0	291	69	-11.474917538960774	2	1	-3.5179896582824015	0
30	0	287	73	-11.628791681925456	2	1	-3.5179896582824015	0
30	0	268	68	-11.558701515197754	2	1	-3.5179896582824015	0
30	0	293	67	-11.175958251953125	2	1	-3.5179896582824015	0
30	0	271	66	-11.177910614013673	2	1	-3.5179896582824015	0
30	0	279	66	-11.3642853418986	2	1	-3.5179896582824015	0
30	0	287	71	-11.613567606608074	2	1	-3.5179896582824015	0
30	0	279	65	-11.100096066792807	2	1	-3.5179896582824015	0
30	0	283	71	-11.56800848642985	2	1	-3.5179896582824015	0
30	0	284	66	-11.442166900634765	2	1	-3.5179896582824015	0
30	0	288	71	-11.59359130859375	2	1	-3.5179896582824015	0
30	0	276	67	-11.547139358520507	2	1	-3.5179896582824015	0
30	0	262	63	-11.048875554402668	2	1	-3.5179896582824015	0
30	0	276	64	-11.324862543741862	2	1	-3.5179896582824015	0
30	0	279	69	-11.275122133890788	2	1	-3.5179896582824015	0
30	0	261	66	-11.27836201985677	2	1	-3.5179896582824015	0
30	0	282	64	-11.298646291097006	2	1	-3.5179896582824015	0
30	0	287	75	-11.861697324117024	2	1	-3.5179896582824015	0
30	0	285	69	-11.456767654418945	2	1	-3.5179896582824015	0
30	0	285	72	-11.632537905375163	2	1	-3.5179896582824015	0
31	0	268	64	-11.273185791507844	2	1	-4.894587095733589	0
31	0	292	69	-11.402838553151776	2	1	-4.894587095733589	0
31	0	301	71	-11.675116446710401	2	1	-4.894587095733589	0
31	0	292	76	-11.752071749779486	2	1	-4.894587095733589	0
31	0	279	67	-11.476206441079416	2	1	-4.894587095733589	0
31	0	291	72	-11.394607236308437	2	1	-4.894587095733589	0
31	0	294	75	-11.868278688000094	2	1	-4.894587095733589	0
31	0	280	66	-11.300460384738061	2	1	-4.894587095733589	0
31	0	296	73	-11.710968632851877	2	1	-4.894587095733589	0
31	0	307	68	-11.418589253579416	2	1	-4.894587095733589	0
31	0	283	79	-11.79703737074329	2	1	-4.894587095733589	0
31	0	286	69	-11.427912558278729	2	1	-4.894587095733589	0
31	0	300	75	-11.610304986276935	2	1	-4.894587095733589	0
31	0	283	69	-11.200691223144531	2	1	-4.894587095733589	0
31	0	296	69	-11.370926334011939	2	1	-4.894587095733589	0
31	0	288	72	-11.657807073285502	2	1	-4.894587095733589	0
31	0	296	69	-11.350554558538622	2	1	-4.894587095733589	0
31	0	307	72	-11.598014585433468	2	1	-4.894587095733589	0
31	0	298	68	-11.413214898878529	2	1	-4.894587095733589	0
31	0	296	71	-11.516930487848096	2	1	-4.894587095733589	0
31	0	311	70	-11.198006230015908	2	1	-4.894587095733589	0
31	0	292	69	-11.491846576813728	2	1	-4.894587095733589	0
31	0	293	71	-11.545102457846365	2	1	-4.894587095733589	0
31	0	300	68	-11.163346690516319	2	1	-4.894587095733589	0
31	0	303	70	-11.472618103027344	2	1	-4.894587095733589	0
31	0	297	72	-11.58307260082614	2	1	-4.894587095733589	0
31	0	295	70	-11.371685766404674	2	1	-4.894587095733589	0
31	0	315	72	-11.535578266266853	2	1	-4.894587095733589	0
31	0	290	75	-11.53476930433704	2	1	-4.894587095733589	0
31	0	283	68	-11.389398574829102	2	1	-4.894587095733589	0
32	0	286	73	-11.342549979686737	2	1	-5.277338960162845	0
32	0	301	73	-11.490117013454437	2	1	-5.277338960162845	0
32	0	292	64	-11.026080310344696	2	1	-5.277338960162845	0
32	0	306	71	-11.511867642402649	2	1	-5.277338960162845	0
32	0	315	73	-11.421551644802094	2	1	-5.277338960162845	0
32	0	270	66	-11.0924973487854	2	1	-5.277338960162845	0
32	0	297	74	-11.399337232112885	2	1	-5.277338960162845	0
32	0	299	74	-11.511759579181671	2	1	-5.277338960162845	0
32	0	295	76	-11.585780203342438	2	1	-5.277338960162845	0
32	0	278	71	-11.207643032073975	2	1	-5.277338960162845	0
32	0	283	67	-11.036608815193176	2	1	-5.277338960162845	0
32	0	290	70	-11.382059097290039	2	1	-5.277338960162845	0
32	0	306	78	-11.802443444728851	2	1	-5.277338960162845	0
32	0	307	78	-11.698635518550873	2	1	-5.277338960162845	0
32	0	305	74	-11.517606317996979	2	1	-5.277338960162845	0
32	0	289	65	-11.071186900138855	2	1	-5.277338960162845	0
32	0	305	78	-11.562028110027313	2	1	-5.277338960162845	0
32	0	299	61	-10.84796267747879	2	1	-5.277338960162845	0
32	0	319	76	-11.457351863384247	2	1	-5.277338960162845	0
32	0	312	81	-11.894600749015808	2	1	-5.277338960162845	0
32	0	284	67	-11.096965253353119	2	1	-5.277338960162845	0
32	0	297	75	-11.528972864151001	2	1	-5.277338960162845	0
32	0	303	72	-11.464886724948883	2	1	-5.277338960162845	0
32	0	301	74	-11.479810237884521	2	1	-5.277338960162845	0
32	0	294	71	-11.524448335170746	2	1	-5.277338960162845	0
32	0	295	80	-11.712361335754395	2	1	-5.277338960162845	0
32	0	288	75	-11.473129272460938	2	1	-5.277338960162845	0
32	0	289	67	-11.058992683887482	2	1	-5.277338960162845	0
32	0	304	79	-11.626694560050964	2	1	-5.277338960162845	0
32	0	313	78	-11.730017244815826	2	1	-5.277338960162845	0
33	0	311	82	-11.747905673402729	2	1	-5.78966721381337	0
33	0	308	77	-11.685980941310074	2	1	-5.78966721381337	0
33	0	299	76	-11.471111933390299	2	1	-5.78966721381337	0
33	0	309	77	-11.538225520740856	2	1	-5.78966721381337	0
33	0	306	81	-11.785995945785984	2	1	-5.78966721381337	0
33	0	317	76	-11.446089831265537	2	1	-5.78966721381337	0
33	0	317	77	-11.534660512750799	2	1	-5.78966721381337	0
33	0	304	75	-11.322099338878285	2	1	-5.78966721381337	0
33	0	295	70	-11.204901724150687	2	1	-5.78966721381337	0
33	0	310	78	-11.575710412227746	2	1	-5.78966721381337	0
33	0	302	75	-11.223208398529977	2	1	-5.78966721381337	0
33	0	307	80	-11.736652605461352	2	1	-5.78966721381337	0
33	0	320	77	-11.73025824806907	2	1	-5.78966721381337	0
33	0	299	78	-11.657885060165867	2	1	-5.78966721381337	0
33	0	293	77	-11.574514157844312	2	1	-5.78966721381337	0
33	0	331	75	-11.366925615252871	2	1	-5.78966721381337	0
33	0	293	79	-11.582640387795188	2	1	-5.78966721381337	0
33	0	289	75	-11.502438516327828	2	1	-5.78966721381337	0
33	0	320	80	-11.812281290690104	2	1	-5.78966721381337	0
33	0	309	73	-11.313102144183535	2	1	-5.78966721381337	0
33	0	313	81	-11.756241885098545	2	1	-5.78966721381337	0
33	0	314	81	-11.681170030073686	2	1	-5.78966721381337	0
33	0	313	79	-11.644456747806434	2	1	-5.78966721381337	0
33	0	294	71	-11.25044990308357	2	1	-5.78966721381337	0
33	0	303	78	-11.563271089033647	2	1	-5.78966721381337	0
33	0	297	70	-11.3137250958067	2	1	-5.78966721381337	0
33	0	324	75	-11.4358248277144	2	1	-5.78966721381337	0
33	0	304	78	-11.592771703546697	2	1	-5.78966721381337	0
33	0	311	75	-11.59238641912287	2	1	-5.78966721381337	0
33	0	306	74	-11.484408580895627	2	1	-5.78966721381337	0
34	0	319	84	-11.767160415649414	2	1	-5.854837949576157	1
34	0	312	74	-11.418364019954906	2	1	-5.854837949576157	1
34	0	308	80	-11.605228255776797	2	1	-5.854837949576157	0
34	0	301	72	-11.276129946989172	2	1	-5.854837949576157	0
34	0	316	79	-11.596765574286966	2	1	-5.854837949576157	1
34	0	306	80	-11.501625173232135	2	1	-5.854837949576157	1
34	0	330	76	-11.42013437607709	2	1	-5.854837949576157	1
34	0	323	81	-11.521317874684053	2	1	-5.854837949576157	0
34	0	319	80	-11.632041145773496	2	1	-5.854837949576157	0
34	0	288	77	-11.379728822147145	2	1	-5.854837949576157	1
34	0	305	77	-11.538615731632008	2	1	-5.854837949576157	0
34	0	301	65	-10.839293143328499	2	1	-5.854837949576157	0
34	0	316	76	-11.289266137515797	2	1	-5.854837949576157	0
34	0	306	76	-11.51151326123406	2	1	-5.854837949576157	0
34	0	326	76	-11.435882343965417	2	1	-5.854837949576157	0
34	0	318	85	-11.963858436135684	2	1	-5.854837949576157	0
34	0	331	72	-11.26396785062902	2	1	-5.854837949576157	0
34	0	323	74	-11.294128922855153	2	1	-5.854837949576157	0
34	0	331	81	-11.66996254640467	2	1	-5.854837949576157	0
34	0	321	78	-11.448466413161334	2	1	-5.854837949576157	0
34	0	324	79	-11.495266185087317	2	1	-5.854837949576157	0
34	0	320	83	-11.829318102668314	2	1	-5.854837949576157	0
34	0	313	76	-11.227686152738684	2	1	-5.854837949576157	0
34	0	314	80	-11.750597392811494	2	1	-5.854837949576157	0
34	0	320	76	-11.425013934864717	2	1	-5.854837949576157	1
34	0	315	80	-11.577601152307848	2	1	-5.854837949576157	1
34	0	301	81	-11.560121536254883	2	1	-5.854837949576157	0
34	0	336	84	-11.777354408712949	2	1	-5.854837949576157	0
34	0	308	79	-11.655838629778694	2	1	-5.854837949576157	0
34	0	325	72	-11.242020382600671	2	1	-5.854837949576157	0
35	0	323	86	-11.803332083565849	2	1	-5.119334711019596	0
35	0	319	82	-11.4484375	2	1	-5.119334711019596	0
35	0	312	76	-11.293390383039203	2	1	-5.119334711019596	0
35	0	321	75	-11.266751207624162	2	1	-5.119334711019596	0
35	0	322	80	-11.539499609810965	2	1	-5.119334711019596	0
35	0	338	90	-11.944492503574915	2	1	-5.119334711019596	1
35	0	314	79	-11.409323174612863	2	1	-5.119334711019596	0
35	0	334	76	-11.230093656267439	2	1	-5.119334711019596	0
35	0	342	78	-11.525920377458846	2	1	-5.119334711019596	0
35	0	326	79	-11.41947729928153	2	1	-5.119334711019596	0
35	0	312	76	-11.311510631016322	2	1	-5.119334711019596	0
35	0	341	80	-11.505568259102958	2	1	-5.119334711019596	0
35	0	333	80	-11.488580431256976	2	1	-5.119334711019596	0
35	0	327	77	-11.33888419015067	2	1	-5.119334711019596	0
35	0	329	80	-11.613337162562779	2	1	-5.119334711019596	0
35	0	337	79	-11.592744609287807	2	1	-5.119334711019596	0
35	0	316	80	-11.463305173601423	2	1	-5.119334711019596	0
35	0	348	83	-11.61189831324986	2	1	-5.119334711019596	0
35	0	335	79	-11.41394876752581	2	1	-5.119334711019596	0
35	0	323	80	-11.506194850376675	2	1	-5.119334711019596	0
35	0	323	73	-11.244270433698382	2	1	-5.119334711019596	0
35	0	335	87	-11.834069279261998	2	1	-5.119334711019596	0
35	0	340	77	-11.178439821515765	2	1	-5.119334711019596	0
35	0	341	76	-11.296462958199637	2	1	-5.119334711019596	0
35	0	338	83	-11.844949340820312	2	1	-5.119334711019596	0
35	0	336	83	-11.497665623256138	2	1	-5.119334711019596	0
35	0	318	75	-11.343943895612444	2	1	-5.119334711019596	0
35	0	338	77	-11.42433373587472	2	1	-5.119334711019596	0
35	0	323	79	-11.397119958060129	2	1	-5.119334711019596	0
35	0	320	80	-11.418208149501256	2	1	-5.119334711019596	0
36	0	335	76	-11.019837008582222	2	1	-5.534799482301427	0
36	0	340	80	-11.512423462337917	2	1	-5.534799482301427	0
36	0	329	81	-11.432531727684868	2	1	-5.534799482301427	0
36	0	337	81	-11.468009842766655	2	1	-5.534799482301427	0
36	0	346	88	-11.820152282714844	2	1	-5.534799482301427	0
36	0	321	83	-11.46057160695394	2	1	-5.534799482301427	0
36	0	356	79	-11.41675943798489	2	1	-5.534799482301427	0
36	0	338	81	-11.527769088745117	2	1	-5.534799482301427	0
36	0	339	88	-11.72061030069987	2	1	-5.534799482301427	0
36	0	322	73	-11.068755308787027	2	1	-5.534799482301427	0
36	0	329	76	-11.180597729153103	2	1	-5.534799482301427	0
36	0	356	89	-11.701359854804146	2	1	-5.534799482301427	0
36	0	347	75	-11.239451673295763	2	1	-5.534799482301427	0
36	0	326	79	-11.340937667422825	2	1	-5.534799482301427	0
36	0	323	78	-11.350355201297337	2	1	-5.534799482301427	0
36	0	336	82	-11.376607629987928	2	1	-5.534799482301427	0
36	0	334	79	-11.297201421525743	2	1	-5.534799482301427	0
36	0	334	80	-11.327137523227268	2	1	-5.534799482301427	0
36	0	346	85	-11.639777978261312	2	1	-5.534799482301427	0
36	0	322	80	-11.359634187486437	2	1	-5.534799482301427	0
36	0	325	81	-11.337982018788656	2	1	-5.534799482301427	0
36	0	355	86	-11.610107262929281	2	1	-5.534799482301427	0
36	0	340	90	-12.012011422051323	2	1	-5.534799482301427	0
36	0	348	80	-11.462503910064697	2	1	-5.534799482301427	0
36	0	338	80	-11.403965579138863	2	1	-5.534799482301427	0
36	0	333	78	-11.199749893612331	2	1	-5.534799482301427	0
36	0	335	83	-11.43634139166938	2	1	-5.534799482301427	0
36	0	328	85	-11.558750205569797	2	1	-5.534799482301427	0
36	0	329	80	-11.503654109107124	2	1	-5.534799482301427	0
36	0	328	79	-11.279479344685873	2	1	-5.534799482301427	0
37	1	342	80	-11.234889571731156	2	1	-6.003942068619095	0
37	1	351	87	-11.558413531329181	2	1	-6.003942068619095	0
37	1	342	84	-11.53281577857765	2	1	-6.003942068619095	0
37	1	351	85	-11.679583059774863	2	1	-6.003942068619095	0
37	1	347	82	-11.34677098248456	2	1	-6.003942068619095	0
37	1	350	81	-11.27168980160275	2	1	-6.003942068619095	0
37	1	357	88	-11.661925496281805	2	1	-6.003942068619095	0
37	1	353	90	-11.733414366438582	2	1	-6.003942068619095	0
37	1	330	80	-11.155486648147171	2	1	-6.003942068619095	0
37	1	346	88	-11.780956216760584	2	1	-6.003942068619095	0
37	1	344	90	-11.604991861291834	2	1	-6.003942068619095	0
37	1	352	86	-11.641964319589976	2	1	-6.003942068619095	0
37	1	337	87	-11.500714173188081	2	1	-6.003942068619095	0
37	1	349	81	-11.392599363584775	2	1	-6.003942068619095	0
37	1	338	83	-11.274427723240208	2	1	-6.003942068619095	0
37	1	354	86	-11.675351581057987	2	1	-6.003942068619095	0
37	1	346	76	-11.174735404349661	2	1	-6.003942068619095	0
37	1	329	82	-11.306139971758869	2	1	-6.003942068619095	0
37	1	357	83	-11.445529473794473	2	1	-6.003942068619095	0
37	1	360	87	-11.52981644707757	2	1	-6.003942068619095	0
37	1	351	84	-11.424961811787373	2	1	-6.003942068619095	0
37	1	344	82	-11.528951180947793	2	1	-6.003942068619095	0
37	1	339	85	-11.35193072138606	2	1	-6.003942068619095	0
37	1	349	89	-11.630667042087865	2	1	-6.003942068619095	0
37	1	341	81	-11.350249006941512	2	1	-6.003942068619095	0
37	1	347	85	-11.43321975501808	2	1	-6.003942068619095	0
37	1	358	84	-11.547485300012537	2	1	-6.003942068619095	0
37	1	359	86	-11.548768533242715	2	1	-6.003942068619095	0
37	1	345	79	-11.37123829609639	2	1	-6.003942068619095	0
37	1	351	83	-11.479891184213999	2	1	-6.003942068619095	0
38	0	347	83	-11.293399208470396	2	1	-5.949171634917731	0
38	0	360	88	-11.380921715184263	2	1	-5.949171634917731	0
38	0	332	86	-11.464551624498869	2	1	-5.949171634917731	0
38	0	341	82	-11.471176348234478	2	1	-5.949171634917731	0
38	0	343	80	-10.975597481978568	2	1	-5.949171634917731	0
38	0	326	83	-11.236992534838224	2	1	-5.949171634917731	0
38	0	359	87	-11.525662873920641	2	1	-5.949171634917731	0
38	0	373	88	-11.562641294378983	2	1	-5.949171634917731	0
38	0	357	80	-11.302234850431743	2	1	-5.949171634917731	0
38	0	353	88	-11.510329447294536	2	1	-5.949171634917731	0
38	0	351	87	-11.62948186774003	2	1	-5.949171634917731	0
38	0	357	82	-11.326825593647204	2	1	-5.949171634917731	0
38	0	348	88	-11.585708066036826	2	1	-5.949171634917731	0
38	0	366	87	-11.45479016554983	2	1	-5.949171634917731	0
38	0	343	84	-11.207273533469753	2	1	-5.949171634917731	0
38	0	363	94	-11.63310758691085	2	1	-5.949171634917731	0
38	0	371	86	-11.500134217111688	2	1	-5.949171634917731	0
38	0	354	89	-11.601356807507967	2	1	-5.949171634917731	0
38	0	345	84	-11.386546687075967	2	1	-5.949171634917731	0
38	0	354	90	-11.7704809088456	2	1	-5.949171634917731	0
38	0	358	82	-11.249824523925781	2	1	-5.949171634917731	0
38	0	352	84	-11.396639321979723	2	1	-5.949171634917731	0
38	0	351	85	-11.519565030148154	2	1	-5.949171634917731	0
38	0	374	94	-11.763016750938014	2	1	-5.949171634917731	0
38	0	355	88	-11.48027982209858	2	1	-5.949171634917731	0
38	0	354	89	-11.5469153554816	2	1	-5.949171634917731	0
38	0	352	82	-11.254376612211528	2	1	-5.949171634917731	0
38	0	352	88	-11.647767518696032	2	1	-5.949171634917731	0
38	0	355	94	-11.68957875904284	2	1	-5.949171634917731	0
38	0	351	92	-11.676648441113924	2	1	-5.949171634917731	0
39	0	356	96	-11.649885666676056	2	1	-5.900892848923595	0
39	0	382	89	-11.437880638318184	2	1	-5.900892848923595	0
39	0	372	89	-11.335650419577574	2	1	-5.900892848923595	0
39	0	373	92	-11.478210987188877	2	1	-5.900892848923595	0
39	0	350	87	-11.439490880721655	2	1	-5.900892848923595	0
39	0	375	91	-11.523733530289087	2	1	-5.900892848923595	0
39	0	371	89	-11.57635365999662	2	1	-5.900892848923595	0
39	0	366	89	-11.652872036664913	2	1	-5.900892848923595	0
39	0	354	89	-11.475757941221579	2	1	-5.900892848923595	0
39	0	373	95	-11.647518793741861	2	1	-5.900892848923595	0
39	0	372	95	-11.744023885482397	2	1	-5.900892848923595	0
39	0	370	91	-11.47797496502216	2	1	-5.900892848923595	0
39	0	362	79	-11.04078107002454	2	1	-5.900892848923595	0
39	0	345	93	-11.724009978465546	2	1	-5.900892848923595	0
39	0	363	88	-11.305352528889975	2	1	-5.900892848923595	0
39	0	363	84	-11.311498348529522	2	1	-5.900892848923595	0
39	0	367	92	-11.615287829668095	2	1	-5.900892848923595	0
39	0	338	89	-11.436544320522211	2	1	-5.900892848923595	0
39	0	385	90	-11.587769826253256	2	1	-5.900892848923595	0
39	0	362	91	-11.594972121409882	2	1	-5.900892848923595	0
39	0	381	93	-11.604895518376278	2	1	-5.900892848923595	0
39	0	355	83	-11.227914907993414	2	1	-5.900892848923595	0
39	0	341	82	-11.231825119409805	2	1	-5.900892848923595	0
39	0	362	89	-11.595378875732422	2	1	-5.900892848923595	0
39	0	394	95	-11.818128439096304	2	1	-5.900892848923595	0
39	0	381	88	-11.56803126212878	2	1	-5.900892848923595	0
39	0	349	91	-11.60336166773087	2	1	-5.900892848923595	0
39	0	372	87	-11.323072237846178	2	1	-5.900892848923595	0
39	0	381	90	-11.524839156713242	2	1	-5.900892848923595	0
39	0	339	96	-11.657420280652168	2	1	-5.900892848923595	0
40	0	389	95	-11.637016582489014	2	1	-4.296362831921362	0
40	0	361	88	-11.394833612442017	2	1	-4.296362831921362	0
40	0	377	100	-11.914213371276855	2	1	-4.296362831921362	0
40	0	365	89	-11.343746995925903	2	1	-4.296362831921362	0
40	0	379	94	-11.605842590332031	2	1	-4.296362831921362	0
40	0	364	90	-11.347052574157715	2	1	-4.296362831921362	0
40	0	349	83	-11.125834131240845	2	1	-4.296362831921362	0
40	0	377	97	-11.824209451675415	2	1	-4.296362831921362	0
40	0	395	93	-11.471040296554566	2	1	-4.296362831921362	0
40	0	371	91	-11.363554239273071	2	1	-4.296362831921362	0
40	0	391	94	-11.539727067947387	2	1	-4.296362831921362	0
40	0	374	94	-11.5612229347229	2	1	-4.296362831921362	0
40	0	377	100	-11.85020112991333	2	1	-4.296362831921362	0
40	0	369	84	-11.263124561309814	2	1	-4.296362831921362	0
40	0	374	93	-11.596318674087524	2	1	-4.296362831921362	0
40	0	374	94	-11.564984893798828	2	1	-4.296362831921362	0
40	0	373	94	-11.456411552429199	2	1	-4.296362831921362	0
40	0	358	85	-11.139036321640015	2	1	-4.296362831921362	0
40	0	388	92	-11.624948358535766	2	1	-4.296362831921362	0
40	0	362	95	-11.601799058914185	2	1	-4.296362831921362	0
40	0	374	90	-11.55782732963562	2	1	-4.296362831921362	0
40	0	371	89	-11.302979278564454	2	1	-4.296362831921362	0
40	0	384	91	-11.41704273223877	2	1	-4.296362831921362	0
40	0	369	94	-11.480853462219239	2	1	-4.296362831921362	0
40	0	372	95	-11.62816243171692	2	1	-4.296362831921362	0
40	0	379	89	-11.445851564407349	2	1	-4.296362831921362	0
40	0	378	87	-11.323430347442628	2	1	-4.296362831921362	0
40	0	367	89	-11.268532419204712	2	1	-4.296362831921362	0
40	0	375	85	-11.299885749816895	2	1	-4.296362831921362	0
40	0	383	89	-11.46805386543274	2	1	-4.296362831921362	0
41	0	390	98	-11.533304260998237	2	1	-6.262748473750126	0
41	0	369	94	-11.567520002039467	2	1	-6.262748473750126	0
41	0	395	94	-11.538710291792707	2	1	-6.262748473750126	0
41	0	382	89	-11.327403557009813	2	1	-6.262748473750126	0
41	0	406	99	-11.725882134786467	2	1	-6.262748473750126	0
41	0	399	96	-11.624829873806092	2	1	-6.262748473750126	0
41	0	382	99	-11.52121269412157	2	1	-6.262748473750126	0
41	0	385	89	-11.233186582239663	2	1	-6.262748473750126	0
41	0	379	100	-11.667853053023176	2	1	-6.262748473750126	0
41	0	382	96	-11.61213800383777	2	1	-6.262748473750126	0
41	0	381	92	-11.396635567269675	2	1	-6.262748473750126	0
41	0	399	98	-11.565621817984232	2	1	-6.262748473750126	0
41	0	370	95	-11.486850087235613	2	1	-6.262748473750126	0
41	0	396	100	-11.704297647243592	2	1	-6.262748473750126	0
41	0	398	99	-11.703533033045327	2	1	-6.262748473750126	0
41	0	372	96	-11.480813887061142	2	1	-6.262748473750126	0
41	0	401	95	-11.478304607112234	2	1	-6.262748473750126	0
41	0	370	94	-11.542761174643912	2	1	-6.262748473750126	0
41	0	382	94	-11.548987784036775	2	1	-6.262748473750126	0
41	0	385	96	-11.539916759584008	2	1	-6.262748473750126	0
41	0	373	89	-11.181904723004598	2	1	-6.262748473750126	0
41	0	366	94	-11.6018265514839	2	1	-6.262748473750126	0
41	0	365	86	-11.180506822539538	2	1	-6.262748473750126	0
41	0	374	96	-11.681842059623904	2	1	-6.262748473750126	0
41	0	381	95	-11.49352966866842	2	1	-6.262748473750126	0
41	0	399	92	-11.393646193713677	2	1	-6.262748473750126	0
41	0	387	85	-11.29276005814715	2	1	-6.262748473750126	0
41	0	382	91	-11.360686930214486	2	1	-6.262748473750126	0
41	0	380	97	-11.742318502286585	2	1	-6.262748473750126	0
41	0	377	94	-11.49396263680807	2	1	-6.262748473750126	0
42	0	392	91	-11.312134878976005	2	1	-5.8788504027388475	0
42	0	413	95	-11.310110182989211	2	1	-5.8788504027388475	0
42	0	413	101	-11.62520322345552	2	1	-5.8788504027388475	0
42	0	378	91	-11.331697100684757	2	1	-5.8788504027388475	0
42	0	406	102	-11.779864629109701	2	1	-5.8788504027388475	0
42	0	398	100	-11.626723471141997	2	1	-5.8788504027388475	0
42	0	405	96	-11.532225608825684	2	1	-5.8788504027388475	0
42	0	399	97	-11.497789110456194	2	1	-5.8788504027388475	0
42	0	392	97	-11.614477657136463	2	1	-5.8788504027388475	0
42	0	381	96	-11.408080645969935	2	1	-5.8788504027388475	0
42	0	400	97	-11.631847881135487	2	1	-5.8788504027388475	0
42	0	395	95	-11.310816628592354	2	1	-5.8788504027388475	0
42	0	395	97	-11.63692923954555	2	1	-5.8788504027388475	0
42	0	372	95	-11.322718166169667	2	1	-5.8788504027388475	0
42	0	377	88	-11.242716108049665	2	1	-5.8788504027388475	0
42	0	398	96	-11.502213251023065	2	1	-5.8788504027388475	0
42	0	397	104	-11.866730190458751	2	1	-5.8788504027388475	0
42	0	398	98	-11.613470849536714	2	1	-5.8788504027388475	0
42	0	407	99	-11.598218509129115	2	1	-5.8788504027388475	0
42	0	384	94	-11.373995054335822	2	1	-5.8788504027388475	0
42	0	398	96	-11.639515785943894	2	1	-5.8788504027388475	0
42	0	384	96	-11.540789104643322	2	1	-5.8788504027388475	0
42	0	383	93	-11.293696176438104	2	1	-5.8788504027388475	0
42	0	382	96	-11.531431606837682	2	1	-5.8788504027388475	0
42	0	369	91	-11.126876967293876	2	1	-5.8788504027388475	0
42	0	401	98	-11.690580776759557	2	1	-5.8788504027388475	0
42	0	389	93	-11.576251438685826	2	1	-5.8788504027388475	0
42	0	396	93	-11.488167853582473	2	1	-5.8788504027388475	0
42	0	387	99	-11.663522175380162	2	1	-5.8788504027388475	0
42	0	383	99	-11.522134235927037	2	1	-5.8788504027388475	0
43	0	410	100	-11.592575161956077	2	1	-6.2076324846857664	0
43	0	399	91	-11.232786178588867	2	1	-6.2076324846857664	0
43	0	397	98	-11.4834120550821	2	1	-6.2076324846857664	0
43	0	399	101	-11.574928993402525	2	1	-6.2076324846857664	0
43	0	403	98	-11.34634905083235	2	1	-6.2076324846857664	0
43	0	405	94	-11.279897246249886	2	1	-6.2076324846857664	0
43	0	396	95	-11.204024292701899	2	1	-6.2076324846857664	0
43	0	396	99	-11.51771434517794	2	1	-6.2076324846857664	0
43	0	417	100	-11.532385892646257	2	1	-6.2076324846857664	0
43	0	390	92	-11.25672677505848	2	1	-6.2076324846857664	0
43	0	398	97	-11.373173114865326	2	1	-6.2076324846857664	0
43	0	407	99	-11.361428726551145	2	1	-6.2076324846857664	0
43	0	384	93	-11.293631664542264	2	1	-6.2076324846857664	0
43	0	396	94	-11.357363767402116	2	1	-6.2076324846857664	0
43	0	395	96	-11.352284497992937	2	1	-6.2076324846857664	0
43	0	410	102	-11.410015106201172	2	1	-6.2076324846857664	0
43	0	400	97	-11.494329186372978	2	1	-6.2076324846857664	0
43	0	398	100	-11.565903064816498	2	1	-6.2076324846857664	0
43	0	405	94	-11.38335232402003	2	1	-6.2076324846857664	0
43	0	406	97	-11.31994287357774	2	1	-6.2076324846857664	0
43	0	389	88	-11.096031233321789	2	1	-6.2076324846857664	0
43	0	381	94	-11.27720491276231	2	1	-6.2076324846857664	0
43	0	408	95	-11.433836338131927	2	1	-6.2076324846857664	0
43	0	385	102	-11.576643611109533	2	1	-6.2076324846857664	0
43	0	391	99	-11.581198492715526	2	1	-6.2076324846857664	0
43	0	390	93	-11.399863575780115	2	1	-6.2076324846857664	0
43	0	407	92	-11.270483416180278	2	1	-6.2076324846857664	0
43	0	385	97	-11.502774793048237	2	1	-6.2076324846857664	0
43	0	412	99	-11.615488185438998	2	1	-6.2076324846857664	0
43	0	404	99	-11.479440777800804	2	1	-6.2076324846857664	0
44	0	414	103	-11.597965890711004	2	1	-6.075281033201093	0
44	0	421	106	-11.725822058590976	2	1	-6.075281033201093	0
44	0	409	104	-11.602505857294256	2	1	-6.075281033201093	0
